,code,decileMarch24,d_or_o
32140,E01002388,0,1
32141,E01028778,0,2
32144,E01016608,0,2
32145,E01022816,0,2
32146,E01018608,0,2
32148,E01000769,0,1
32149,E01022706,0,1
32150,E01019594,0,2
32151,E01022739,0,0
32152,E01014539,0,0
32153,E01032682,0,2
32154,E01035384,0,1
32155,E01033699,0,1
32158,E01018160,0,1
32159,E01016252,0,0
32160,E01025240,0,2
32161,E01011187,0,1
32162,E01023238,0,0
32163,E01016874,0,0
32164,E01035752,0,0
32166,E01001062,0,0
32167,E01030326,0,1
32170,E01006158,0,0
32171,E01016411,0,2
32172,E01030391,0,2
32173,E01003895,0,0
32174,E01022738,0,1
32175,E01021747,0,0
32177,E01016967,0,0
32178,E01033344,0,1
32180,E01006198,0,1
32181,E01014714,0,0
32182,E01030839,0,2
32183,E01018726,0,1
32184,E01035576,0,0
32186,E01024803,0,2
32187,E01034382,0,0
32188,E01028550,0,1
32189,E01016413,0,1
32192,E01019419,0,0
32193,E01030945,0,2
32194,E01026060,0,2
32196,E01020528,0,2
32197,E01018365,0,2
32199,E01021620,0,0
32200,E01033951,0,1
32201,E01016288,0,1
32202,E01026132,0,1
32204,E01030487,0,1
32205,E01017917,0,2
32206,E01016609,0,2
32207,E01020523,0,2
32208,E01016362,0,0
32209,E01028777,0,0
32210,E01001920,0,1
32212,E01027680,0,0
32214,E01000714,0,0
32215,E01005773,0,2
32216,E01031741,0,0
32217,E01006094,0,2
32218,E01018535,0,0
32219,E01033839,0,1
32220,E01023216,0,2
32222,E01004515,0,0
32223,E01025239,0,2
32224,E01034044,0,0
32225,E01016531,0,1
32227,E01016628,0,2
32228,E01018122,0,2
32229,E01030759,0,0
32230,E01034715,0,2
32231,E01033969,0,0
32232,E01000833,0,0
32233,E01028526,0,0
32234,E01031708,0,0
32237,E01016631,0,2
32238,E01030325,0,0
32239,E01023223,0,1
32240,E01001887,0,0
32241,E01027587,0,0
32244,E01022468,0,1
32245,E01007184,0,1
32246,E01023630,0,1
32247,E01033068,0,1
32248,E01023287,0,0
32249,E01023480,0,0
32251,E01022119,0,1
32252,E01025350,0,0
32253,E01022652,0,2
32254,E01003902,0,0
32255,E01023651,0,0
32256,E01023731,0,2
32257,E01003127,0,1
32258,E01004513,0,1
32259,E01007935,0,2
32262,E01023584,0,2
32263,E01011181,0,2
32264,E01017742,0,2
32265,E01017003,0,1
32266,E01025916,0,1
32267,E01023479,0,1
32268,E01032643,0,1
32271,E01018343,0,0
32272,E01006199,0,0
32273,E01019407,0,0
32274,E01023221,0,1
32275,E01021746,0,1
32276,E01018383,0,0
32277,E01017955,0,2
32279,E01029483,0,1
32280,E01007188,0,0
32281,E01028563,0,0
32282,E01022836,0,1
32284,E01035262,0,2
32285,E01035351,0,1
32286,E01019996,0,0
32287,E01006194,0,2
32288,E01025241,0,2
32289,E01030352,0,2
32290,E01030967,0,1
32291,E01022884,0,0
32292,E01031847,0,0
32293,E01034029,0,0
32294,E01020472,0,1
32295,E01008047,0,2
32296,E01023700,0,0
32299,E01028078,0,0
32300,E01031317,0,2
32302,E01031293,0,1
32303,E01034631,0,1
32304,E01003099,0,0
32305,E01024974,0,0
32306,E01028073,0,1
32307,E01031489,0,1
32308,E01030837,0,0
32309,E01008355,0,1
32310,E01003442,0,0
32312,E01022417,0,2
32313,E01028619,0,0
32314,E01007867,0,0
32315,E01011452,0,2
32316,E01030380,0,0
32318,E01035347,0,0
32320,E01023631,0,1
32321,E01028674,0,2
32322,E01016417,0,0
32323,E01016966,0,0
32324,E01028374,0,0
32325,E01030419,0,0
32328,E01018302,0,1
32329,E01023665,0,1
32330,E01034956,0,0
32331,E01030353,0,2
32332,E01025442,0,2
32333,E01032838,0,0
32335,E01002482,0,1
32337,E01033281,0,1
32339,E01002387,0,0
32340,E01003875,0,1
32341,E01014795,0,1
32342,E01006149,0,1
32343,E01022494,0,1
32344,E01032664,0,0
32345,E01031924,0,0
32346,E01017730,0,0
32348,E01003810,0,1
32349,E01031481,0,1
32350,E01034290,0,1
32351,E01002485,0,2
32352,E01030495,0,0
32354,E01018032,0,2
32355,E01003856,0,1
32356,E01030810,0,0
32358,E01016242,0,0
32359,E01016401,0,2
32360,E01016939,0,0
32361,E01033904,0,2
32362,E01023713,0,0
32363,E01035509,0,2
32365,E01019997,0,1
32366,E01004067,0,1
32367,E01022854,0,1
32368,E01025865,0,0
32370,E01035513,0,2
32371,E01003859,0,1
32373,E01023616,0,2
32374,E01031751,0,0
32375,E01011580,0,2
32376,E01003060,0,0
32377,E01022751,0,0
32378,E01022620,0,2
32379,E01025128,0,2
32380,E01006596,0,0
32381,E01018026,0,1
32382,E01032017,0,2
32383,E01025311,0,1
32384,E01002390,0,2
32385,E01017998,0,2
32386,E01030942,0,0
32387,E01000811,0,0
32388,E01025827,0,2
32389,E01032610,0,1
32390,E01017782,0,2
32394,E01000772,0,0
32395,E01020526,0,0
32396,E01033876,0,2
32397,E01011462,0,2
32398,E01008420,0,1
32399,E01031285,0,0
32400,E01016600,0,0
32401,E01003108,0,2
32402,E01016991,0,2
32403,E01032045,0,0
32404,E01022124,0,1
32405,E01030911,0,1
32406,E01014549,0,0
32407,E01031912,0,2
32408,E01018362,0,2
32409,E01003042,0,0
32410,E01004548,0,2
32412,E01014555,0,0
32413,E01027697,0,0
32414,E01003318,0,2
32415,E01004613,0,0
32417,E01003324,0,2
32418,E01003041,0,0
32419,E01023687,0,1
32420,E01023419,0,2
32421,E01022104,0,2
32422,E01026210,0,1
32423,E01031863,0,1
32424,E01000676,0,2
32425,E01006100,0,1
32426,E01030931,0,0
32427,E01018374,0,2
32428,E01022727,0,0
32429,E01022118,0,1
32430,E01030624,0,2
32432,E01027733,0,1
32433,E01011684,0,0
32435,E01028099,0,0
32436,E01030811,0,2
32437,E01000828,0,2
32438,E01032004,0,0
32439,E01022815,0,2
32440,E01023266,0,0
32442,E01000916,0,0
32443,E01030300,0,0
32444,E01003131,0,0
32445,E01016662,0,0
32446,E01023685,0,1
32447,E01030614,0,1
32448,E01025433,0,1
32449,E01033341,0,1
32450,E01026213,0,2
32451,E01018168,0,2
32452,E01032019,0,1
32455,E01031964,0,1
32458,E01031486,0,0
32459,E01011454,0,1
32460,E01025387,0,2
32461,E01030927,0,2
32462,E01007936,0,1
32463,E01022879,0,0
32464,E01016872,0,0
32465,E01030467,0,1
32466,E01018000,0,0
32467,E01035348,0,1
32468,E01018238,0,2
32469,E01026121,0,1
32471,E01030758,0,0
32473,E01018324,0,1
32474,E01003164,0,0
32475,E01007186,0,1
32477,E01007189,0,2
32478,E01024547,0,2
32482,E01032639,0,0
32483,E01034550,0,0
32484,E01006118,0,1
32485,E01001900,0,0
32486,E01033254,0,0
32487,E01022725,0,1
32488,E01031740,0,0
32489,E01023813,0,0
32490,E01011569,0,1
32491,E01011465,0,0
32492,E01023634,0,2
32493,E01000678,0,1
32494,E01030926,0,0
32496,E01023668,0,0
32497,E01033662,0,0
32498,E01020025,0,0
32499,E01023241,0,2
32500,E01005406,0,1
32501,E01023452,0,0
32502,E01033073,0,2
32504,E01023449,0,2
32505,E01034784,0,0
32506,E01005772,0,0
32507,E01021244,0,2
32508,E01016639,0,0
32509,E01011574,0,1
32510,E01003811,0,1
32511,E01023704,0,1
32512,E01016901,0,1
32513,E01014370,0,1
32514,E01032665,0,1
32515,E01000763,0,2
32516,E01003862,0,2
32518,E01025436,0,0
32519,E01030392,0,2
32520,E01003882,0,1
32521,E01018676,0,0
32522,E01003885,0,1
32523,E01006209,0,1
32524,E01000832,0,0
32525,E01022524,0,1
32526,E01023648,0,1
32527,E01012502,0,1
32529,E01013057,0,2
32530,E01026177,0,0
32531,E01023590,0,2
32532,E01018606,0,2
32534,E01020709,0,2
32535,E01018346,0,0
32536,E01030396,0,0
32537,E01003303,0,0
32538,E01016970,0,1
32539,E01033300,0,2
32541,E01035751,0,1
32542,E01023145,0,2
32543,E01031801,0,1
32544,E01006796,0,2
32545,E01034352,0,2
32546,E01026287,0,1
32547,E01014512,0,1
32549,E01003093,0,2
32550,E01021416,0,0
32553,E01022142,0,1
32554,E01016418,0,0
32555,E01023483,0,2
32556,E01014719,0,1
32557,E01014548,0,1
32559,E01028565,0,1
32560,E01013430,0,0
32561,E01006078,0,1
32562,E01006179,0,1
32563,E01018384,0,2
32564,E01027003,0,2
32565,E01024976,0,1
32566,E01034395,0,2
32567,E01018696,0,2
32569,E01030449,0,0
32570,E01030780,0,0
32571,E01022563,0,2
32572,E01027447,0,0
32573,E01025797,0,2
32575,E01000648,0,2
32576,E01021564,0,0
32577,E01022758,0,0
32578,E01032009,0,0
32580,E01023633,0,1
32581,E01016407,0,2
32582,E01023444,0,0
32583,E01000762,0,1
32584,E01013092,0,1
32585,E01032850,0,0
32586,E01015547,0,1
32587,E01017726,0,1
32589,E01035157,0,0
32590,E01011276,0,2
32591,E01021583,0,1
32592,E01003864,0,2
32593,E01000670,0,2
32594,E01003809,0,1
32595,E01018382,0,1
32596,E01016878,0,0
32598,E01005605,0,2
32599,E01003863,0,1
32601,E01032681,0,0
32602,E01022743,0,0
32603,E01004526,0,1
32604,E01027678,0,2
32606,E01004536,0,2
32608,E01016972,0,2
32609,E01025373,0,1
32610,E01028715,0,0
32611,E01003873,0,1
32612,E01001899,0,1
32613,E01012407,0,2
32614,E01010695,0,0
32615,E01025499,0,2
32617,E01004538,0,2
32618,E01003130,0,0
32619,E01016620,0,0
32620,E01025354,0,2
32622,E01010917,0,2
32625,E01016619,0,0
32626,E01023611,0,0
32627,E01024790,0,2
32629,E01022869,0,0
32630,E01016871,0,0
32631,E01022834,0,1
32632,E01006103,0,1
32633,E01017004,0,0
32634,E01031916,0,2
32635,E01022101,0,2
32636,E01016589,0,1
32637,E01012507,0,0
32638,E01006140,0,1
32639,E01002362,0,1
32640,E01031484,0,1
32641,E01025434,0,2
32642,E01003890,0,2
32643,E01027679,0,2
32645,E01000834,0,1
32646,E01003896,0,1
32647,E01022415,0,1
32648,E01035091,0,1
32649,E01014483,0,2
32650,E01027492,0,0
32651,E01014513,0,1
32652,E01022992,0,2
32653,E01023647,0,0
32654,E01028675,0,1
32655,E01025851,0,1
32656,E01012518,0,2
32657,E01014545,0,0
32658,E01030448,0,0
32659,E01022512,0,0
32660,E01017898,0,1
32662,E01031290,0,2
32664,E01006120,0,0
32665,E01021247,0,0
32666,E01034630,0,2
32667,E01025863,0,0
32668,E01030412,0,1
32670,E01027593,0,0
32671,E01033137,0,1
32673,E01034532,0,1
32675,E01000835,0,1
32676,E01035519,0,0
32677,E01003443,0,1
32678,E01029520,0,1
32679,E01031211,0,2
32680,E01000830,0,0
32681,E01000812,0,2
32682,E01028095,0,1
32683,E01025800,0,2
32684,E01017931,0,0
32685,E01033252,0,0
32688,E01003884,0,2
32691,E01023379,0,1
32694,E01022707,0,0
32695,E01006597,0,2
32696,E01003055,0,1
32697,E01006192,0,0
32698,E01000808,0,2
32699,E01023727,0,1
32700,E01014551,0,1
32701,E01022194,0,1
32702,E01018264,0,0
32703,E01030381,0,1
32704,E01030644,0,2
32705,E01016416,0,2
32707,E01014558,0,0
32708,E01034091,0,1
32709,E01028086,0,0
32711,E01028084,0,0
32712,E01028560,0,0
32714,E01029580,0,2
32715,E01018691,0,2
32717,E01035426,0,1
32718,E01020717,0,0
32720,E01006075,0,0
32721,E01018727,0,2
32722,E01017802,0,2
32723,E01019078,0,0
32724,E01035574,0,1
32725,E01033223,0,1
32726,E01016404,0,1
32729,E01017763,0,1
32730,E01018007,0,1
32731,E01017976,0,0
32732,E01003860,0,0
32733,E01025862,0,2
32734,E01025308,0,0
32735,E01030453,0,0
32736,E01016870,0,0
32737,E01030370,0,0
32739,E01025309,0,2
32740,E01030436,0,2
32741,E01023112,0,0
32742,E01030974,0,1
32743,E01031952,0,2
32744,E01018414,0,2
32746,E01028085,0,2
32747,E01014511,0,1
32748,E01007864,0,2
32750,E01002384,0,2
32751,E01030975,0,1
32752,E01014616,0,1
32753,E01021582,0,0
32754,E01016990,0,1
32755,E01022102,0,0
32756,E01030350,0,1
32757,E01022394,0,2
32758,E01027022,0,2
32759,E01026323,0,2
32760,E01014557,0,2
32761,E01016627,0,2
32762,E01003880,0,0
32763,E01003874,0,0
32764,E01016227,0,2
32766,E01023644,0,1
32767,E01035352,0,1
32768,E01016629,0,2
32769,E01006139,0,1
32770,E01002845,0,1
32771,E01028534,0,2
32773,E01004474,0,0
32774,E01028365,0,1
32775,E01003456,0,0
32776,E01023096,0,0
32777,E01024463,0,2
32778,E01017682,0,2
32780,E01003100,0,2
32781,E01006088,0,2
32782,E01000810,0,0
32783,E01014670,0,0
32784,E01013436,0,0
32785,E01028069,0,1
32786,E01023249,0,2
32787,E01003858,0,0
32788,E01030765,0,0
32790,E01017000,0,2
32791,E01023263,0,0
32793,E01003215,0,1
32795,E01000827,0,2
32796,E01028364,0,0
32797,E01029604,0,1
32798,E01003401,0,2
32799,E01023712,0,0
32800,E01014563,0,2
32801,E01027656,0,0
32802,E01035373,0,0
32803,E01023190,0,2
32804,E01008419,0,2
32806,E01028096,0,2
32810,E01017990,0,2
32811,E01028652,0,2
32812,E01027822,0,0
32813,E01016759,0,1
32814,E01030319,0,2
32817,E01003126,0,0
32818,E01003848,0,2
32820,E01006193,0,2
32821,E01000671,0,2
32822,E01024424,0,0
32824,E01030916,0,2
32825,E01021253,0,1
32826,E01006116,0,2
32827,E01022199,0,2
32828,E01018257,0,2
32829,E01023673,0,0
32830,E01016968,0,1
32831,E01023552,0,2
32832,E01022708,0,1
32833,E01010919,0,2
32834,E01006151,0,0
32835,E01018273,0,1
32836,E01012558,0,1
32837,E01016873,0,1
32839,E01021240,0,2
32840,E01035064,0,1
32841,E01035063,0,2
32842,E01035594,0,1
32843,E01025428,0,1
32844,E01000773,0,2
32847,E01027509,0,1
32849,E01011687,0,1
32850,E01030451,0,0
32851,E01005768,0,2
32852,E01017002,0,2
32854,E01026314,0,2
32855,E01014891,0,2
32856,E01017797,0,1
32857,E01023229,0,1
32859,E01023897,0,0
32860,E01005416,0,1
32861,E01025435,0,0
32863,E01031490,0,0
32864,E01022298,0,1
32865,E01023252,0,2
32866,E01003804,0,2
32867,E01018262,0,1
32868,E01028328,0,2
32869,E01030437,0,0
32870,E01030922,0,2
32872,E01016940,0,0
32873,E01023703,0,2
32874,E01004481,0,2
32875,E01023702,0,2
32876,E01027159,0,0
32877,E01021086,0,0
32878,E01023477,0,0
32879,E01003176,0,0
32880,E01031963,0,2
32881,E01033070,0,1
32882,E01030939,0,0
32883,E01031219,0,0
32884,E01023728,0,1
32885,E01033409,0,1
32886,E01017767,0,0
32887,E01022125,0,2
32888,E01022782,0,1
32890,E01033251,0,0
32891,E01013874,0,1
32892,E01023605,0,0
32893,E01030452,0,2
32894,E01025454,0,0
32895,E01020527,0,0
32896,E01023716,0,0
32898,E01026322,0,2
32899,E01034843,0,2
32900,E01017894,0,2
32901,E01004983,0,0
32902,E01022853,0,1
32903,E01030573,0,1
32904,E01018325,0,1
32905,E01019748,0,2
32906,E01028356,0,0
32907,E01016934,0,0
32908,E01025455,0,0
32909,E01012372,0,2
32910,E01023619,0,2
32911,E01022813,0,1
32912,E01007863,0,0
32913,E01014561,0,1
32916,E01023187,0,0
32917,E01018361,0,1
32918,E01014552,0,0
32919,E01032930,0,1
32920,E01003897,0,1
32921,E01003119,0,1
32922,E01024470,0,0
32923,E01018300,0,0
32924,E01028094,0,0
32925,E01032325,0,2
32926,E01018344,0,1
32927,E01012439,0,2
32928,E01026346,0,2
32932,E01030469,0,1
32935,E01030836,0,1
32937,E01016253,0,0
32938,E01030943,0,0
32939,E01028936,0,1
32940,E01022789,0,0
32941,E01025145,0,2
32942,E01002386,0,0
32943,E01028562,0,1
32944,E01035491,0,0
32945,E01030838,0,0
32946,E01023240,0,2
32948,E01028540,0,2
32949,E01016933,0,0
32950,E01018039,0,0
32951,E01018150,0,2
32952,E01033714,0,2
32954,E01028676,0,1
32955,E01032402,0,2
32956,E01025356,0,2
32957,E01016406,0,1
32958,E01030594,0,1
32959,E01030613,0,0
32960,E01023693,0,0
32961,E01031718,0,1
32962,E01031495,0,2
32963,E01018260,0,2
32964,E01027000,0,1
32965,E01022141,0,1
32966,E01014615,0,0
32967,E01023269,0,2
32968,E01003047,0,2
32969,E01013059,0,1
32970,E01014562,0,2
32972,E01014171,0,1
32973,E01017874,0,0
32974,E01035358,0,1
32977,E01023692,0,1
32978,E01022127,0,1
32980,E01031491,0,2
32982,E01030920,0,0
32983,E01025429,0,1
32984,E01012503,0,2
32985,E01016624,0,0
32986,E01027700,0,0
32987,E01028789,0,0
32988,E01027731,0,0
32989,E01032802,0,1
32990,E01025409,0,1
32991,E01023689,0,2
32992,E01003117,0,1
32994,E01022136,0,2
32998,E01025144,0,1
32999,E01030918,0,1
33000,E01029603,0,0
33001,E01025276,0,1
33002,E01022851,0,2
33003,E01030778,0,2
33004,E01003855,0,1
33005,E01030685,0,2
33006,E01033853,0,1
33007,E01022115,0,1
33008,E01027730,0,1
33009,E01030921,0,0
33010,E01034531,0,2
33011,E01022774,0,0
33012,E01022868,0,0
33013,E01034289,0,0
33014,E01035441,0,2
33015,E01017005,0,1
33016,E01031325,0,1
33017,E01018149,0,0
33018,E01022850,0,1
33019,E01006089,0,2
33020,E01029602,0,2
33021,E01012409,0,0
33022,E01015548,0,2
33023,E01030676,0,2
33024,E01016938,0,0
33025,E01025799,0,1
33026,E01021617,0,2
33027,E01022181,0,2
33029,E01022750,0,1
33030,E01022624,0,1
33031,E01021675,0,2
33032,E01016611,0,1
33033,E01021560,0,2
33035,E01032002,0,2
33036,E01006119,0,1
33037,E01018274,0,1
33038,E01014560,0,0
33039,E01003921,0,2
33040,E01018118,0,1
33041,E01014668,0,2
33042,E01032046,0,2
33043,E01000841,0,0
33044,E01033250,0,0
33045,E01006165,0,0
33046,E01031221,0,1
33047,E01003937,0,2
33048,E01033208,0,2
33049,E01014553,0,2
33051,E01019766,0,2
33052,E01031965,0,1
33053,E01025142,0,0
33054,E01022783,0,2
33055,E01020022,0,1
33056,E01030621,0,0
33057,E01018439,0,2
33058,E01024460,0,0
33059,E01022100,0,0
33060,E01024791,0,0
33061,E01025147,0,2
33062,E01031294,0,2
33063,E01030937,0,1
33064,E01033425,0,1
33065,E01006117,0,0
33066,E01018166,0,0
33067,E01012451,0,1
33068,E01016634,0,2
33070,E01006096,0,1
33071,E01030673,0,2
33072,E01035377,0,2
33073,E01016643,0,1
33074,E01026288,0,2
33075,E01022222,0,0
33076,E01024466,0,0
33077,E01035489,0,2
33079,E01035182,0,2
33080,E01019995,0,0
33081,E01026348,0,0
33082,E01030690,0,0
33084,E01016207,0,2
33085,E01018320,0,0
33086,E01024461,0,1
33087,E01028348,0,1
33088,E01016937,0,1
33089,E01013871,0,2
33090,E01021249,0,2
33091,E01018258,0,1
33092,E01022724,0,2
33094,E01012491,0,0
33096,E01021650,0,1
33097,E01023270,0,0
33099,E01022880,0,1
33100,E01022662,0,1
33101,E01025318,0,1
33102,E01016612,0,0
33103,E01028355,0,1
33104,E01013352,0,2
33105,E01011278,0,1
33106,E01031985,0,1
33107,E01035566,0,1
33108,E01006080,0,2
33109,E01004545,0,1
33110,E01030439,0,1
33111,E01023714,0,2
33112,E01003807,0,1
33113,E01017872,0,1
33114,E01003384,0,2
33115,E01028392,0,1
33116,E01023609,0,1
33117,E01004514,0,2
33118,E01032792,0,2
33119,E01028354,0,1
33120,E01024423,0,2
33121,E01030476,0,2
33122,E01031733,0,2
33123,E01025437,0,2
33125,E01003403,0,0
33126,E01012974,0,2
33127,E01030807,0,2
33128,E01033329,0,0
33129,E01018683,0,0
33130,E01017764,0,1
33131,E01000813,0,1
33132,E01018158,0,1
33133,E01023699,0,1
33134,E01004537,0,2
33135,E01031266,0,2
33137,E01031920,0,1
33138,E01035591,0,1
33139,E01006154,0,0
33141,E01017996,0,0
33142,E01029863,0,0
33143,E01013408,0,2
33144,E01031324,0,2
33145,E01013562,0,1
33146,E01022749,0,0
33147,E01031220,0,0
33148,E01025792,0,0
33149,E01018227,0,0
33150,E01016932,0,0
33151,E01016638,0,1
33152,E01017887,0,2
33153,E01016623,0,2
33154,E01034092,0,1
33155,E01023701,0,2
33156,E01027588,0,0
33157,E01023715,0,0
33158,E01023272,0,2
33159,E01014885,0,0
33160,E01023455,0,1
33161,E01030574,0,2
33162,E01008048,0,0
33163,E01032041,0,2
33164,E01022247,0,0
33165,E01031234,0,2
33166,E01013433,0,0
33167,E01003808,0,0
33168,E01003400,0,1
33169,E01030455,0,1
33170,E01022871,0,1
33171,E01022784,0,2
33172,E01017896,0,2
33173,E01030781,0,1
33174,E01025419,0,0
33176,E01022752,0,1
33178,E01030595,0,1
33179,E01026321,0,0
33180,E01027280,0,1
33181,E01025467,0,0
33182,E01031917,0,2
33183,E01018345,0,2
33184,E01008050,0,2
33185,E01035535,0,1
33186,E01012514,0,1
33187,E01000790,0,1
33188,E01025410,0,1
33189,E01021563,0,0
33190,E01033496,0,1
33191,E01023601,0,0
33192,E01018328,0,2
33193,E01016614,0,2
33194,E01030938,0,0
33195,E01023267,0,0
33196,E01025828,0,0
33197,E01016617,0,1
33198,E01023674,0,0
33199,E01017870,0,1
33200,E01004525,0,2
33201,E01014669,0,0
33202,E01028384,0,2
33203,E01023273,0,2
33204,E01030669,0,0
33206,E01023602,0,1
33207,E01016621,0,2
33208,E01021579,0,2
33210,E01003399,0,0
33211,E01034349,0,0
33212,E01035518,0,0
33213,E01005412,0,0
33214,E01027782,0,1
33215,E01016267,0,1
33216,E01031229,0,0
33217,E01014011,0,1
33218,E01017890,0,1
33219,E01027494,0,0
33221,E01022126,0,2
33222,E01034783,0,1
33223,E01003061,0,2
33224,E01014172,0,0
33225,E01028962,0,2
33226,E01030764,0,1
33227,E01027732,0,0
33228,E01032555,0,1
33229,E01032012,0,2
33231,E01016403,0,1
33232,E01034763,0,1
33233,E01027368,0,2
33234,E01030438,0,0
33235,E01023604,0,2
33237,E01016402,0,1
33238,E01022735,0,0
33239,E01012972,0,2
33240,E01033420,0,1
33241,E01014556,0,0
33242,E01034757,0,1
33243,E01016696,0,2
33244,E01016587,0,0
33246,E01016230,0,2
33248,E01014544,0,1
33250,E01017897,0,0
33251,E01016984,0,1
33252,E01028539,0,0
33253,E01028397,0,1
33254,E01018148,0,2
33255,E01018272,0,0
33256,E01003404,0,2
33257,E01018319,0,0
33258,E01022849,0,2
33259,E01031222,0,2
33260,E01016935,0,1
33261,E01022788,0,0
33262,E01018226,0,0
33263,E01028594,0,2
33264,E01033495,0,1
33265,E01022564,0,2
33266,E01016414,0,0
33267,E01031183,0,0
33268,E01031291,0,0
33270,E01014175,0,2
33271,E01014748,0,2
33272,E01030457,0,1
33273,E01017006,0,0
33274,E01016936,0,1
33275,E01012450,0,0
33276,E01023603,0,2
33277,E01014371,0,0
33278,E01022555,0,2
33279,E01026176,0,0
33280,E01034090,0,2
33282,E01000682,0,2
33284,E01014550,0,1
33285,E01035267,0,1
33286,E01023676,0,2
33288,E01025858,0,2
33290,E01030677,0,2
33291,E01026353,0,0
33292,E01014667,0,1
33293,E01033071,0,2
33294,E01022870,0,0
33295,E01030450,0,0
33296,E01003383,0,1
33297,E01014672,0,1
33298,E01016618,0,0
