areacd,d_or_o
E00033750,2
E00148726,0
E00148727,0
E00148748,1
E00139393,2
E00139392,0
E00139391,2
E00139390,0
E00139389,0
E00139388,1
E00139387,2
E00139353,0
E00181857,1
E00106044,2
E00139351,2
E00139349,0
E00140270,1
E00147281,1
E00147280,2
E00141734,0
E00014871,0
E00141731,1
E00141700,2
E00051897,0
E00141684,1
E00141682,2
E00141659,1
E00098653,0
E00051935,2
E00137346,0
E00145110,2
E00137315,2
E00075920,0
E00141632,2
E00141630,1
E00141628,2
E00141627,0
E00115034,0
E00075427,0
E00141618,0
E00141617,0
E00141616,0
E00141615,1
E00141614,0
E00145209,0
E00145210,1
E00037231,1
E00141631,0
E00141738,1
E00075923,2
E00075927,0
E00136700,0
E00141804,2
E00151125,0
E00141801,1
E00141800,1
E00141799,2
E00141798,2
E00151138,0
E00141797,0
E00114460,2
E00141796,2
E00144773,1
E00114799,0
E00114802,0
E00141794,2
E00100285,0
E00182181,1
E00141791,0
E00078321,1
E00141785,1
E00151154,2
E00081602,1
E00051855,1
E00014863,0
E00141741,1
E00075931,2
E00136732,2
E00075929,1
E00145909,0
E00145214,2
E00145215,0
E00145216,2
E00111292,1
E00053283,2
E00177386,0
E00181904,0
E00141388,0
E00141498,1
E00141491,0
E00100197,2
E00141482,1
E00098101,0
E00141476,0
E00141475,1
E00053198,1
E00141469,0
E00141466,1
E00141463,2
E00141462,0
E00151088,0
E00141461,0
E00141460,0
E00141459,0
E00141458,2
E00141456,0
E00141455,1
E00141453,1
E00141452,0
E00112712,1
E00145733,2
E00141442,2
E00141438,2
E00098541,1
E00144594,1
E00052884,0
E00098539,1
E00141608,2
E00145228,2
E00141607,1
E00098537,0
E00034311,2
E00141597,2
E00141596,2
E00141595,2
E00141594,2
E00052897,0
E00141593,0
E00098534,1
E00052877,0
E00070772,1
E00098563,1
E00141585,0
E00141584,0
E00141583,0
E00070748,1
E00145290,1
E00070743,2
E00145292,1
E00136191,0
E00145294,1
E00141579,0
E00035404,2
E00113180,2
E00113181,2
E00098555,2
E00052874,0
E00114141,1
E00178748,1
E00144473,0
E00070986,0
E00113848,2
E00142693,2
E00142692,1
E00043361,2
E00142691,1
E00142690,2
E00142689,2
E00077151,2
E00077152,1
E00114094,1
E00077154,0
E00142663,1
E00142662,2
E00114112,1
E00043380,0
E00070946,2
E00077159,0
E00077166,2
E00077168,2
E00077169,1
E00077170,2
E00077171,0
E00077172,0
E00077173,0
E00077174,2
E00178574,0
E00113755,1
E00178558,0
E00142701,2
E00137746,1
E00113819,2
E00113820,2
E00142781,1
E00113825,2
E00150138,0
E00137575,1
E00137574,2
E00179404,1
E00034771,2
E00142828,0
E00142829,2
E00034758,1
E00142834,0
E00142835,2
E00052607,2
E00142837,2
E00150396,2
E00150397,2
E00142840,0
E00142841,2
E00142846,0
E00142847,1
E00112701,0
E00153862,0
E00142853,2
E00149924,0
E00149674,1
E00142862,0
E00105359,0
E00112699,0
E00142876,1
E00052615,2
E00135240,0
E00142512,1
E00143618,1
E00070611,2
E00076508,2
E00142086,0
E00142085,1
E00076488,2
E00142019,0
E00144278,1
E00144279,2
E00144280,1
E00144281,2
E00080795,0
E00153650,1
E00144333,2
E00076220,2
E00076218,1
E00141924,2
E00076212,1
E00076211,0
E00076209,2
E00076207,2
E00105879,2
E00144457,1
E00144459,2
E00144460,2
E00144461,2
E00144462,0
E00151170,2
E00104684,0
E00152414,2
E00076513,1
E00143573,1
E00142090,0
E00052580,0
E00082368,0
E00136005,0
E00135063,2
E00104801,1
E00077893,2
E00077894,1
E00077895,2
E00105522,1
E00143972,2
E00143973,0
E00143980,0
E00143982,0
E00143983,2
E00143984,1
E00102875,2
E00142266,0
E00142253,2
E00142252,1
E00142251,1
E00076613,1
E00154299,1
E00076600,1
E00135933,1
E00142166,2
E00152495,0
E00076526,1
E00076521,2
E00076520,1
E00076518,0
E00076516,1
E00145738,2
E00141435,0
E00145741,0
E00105605,1
E00136092,1
E00146935,0
E00146936,1
E00146937,2
E00044693,0
E00189466,1
E00140519,0
E00032727,2
E00103049,0
E00105907,0
E00146979,2
E00146982,0
E00136069,2
E00106106,2
E00106105,1
E00188155,2
E00147000,1
E00147001,0
E00147002,2
E00073732,2
E00073731,2
E00073730,2
E00073729,0
E00147007,2
E00147023,2
E00147024,1
E00147025,0
E00073728,1
E00140524,0
E00104242,2
E00146921,1
E00106111,0
E00152677,1
E00146821,0
E00146822,2
E00146823,2
E00146824,0
E00146825,0
E00146826,2
E00146827,2
E00146829,0
E00024816,0
E00135796,1
E00140679,1
E00140662,1
E00140661,1
E00140655,0
E00140638,0
E00140637,1
E00140636,1
E00140635,2
E00140634,2
E00140599,2
E00135721,1
E00140554,0
E00146899,0
E00140551,0
E00146913,2
E00140548,0
E00146917,1
E00146918,1
E00104271,1
E00140690,1
E00073726,2
E00037622,0
E00147090,2
E00104275,2
E00140336,2
E00147093,0
E00140335,0
E00147105,1
E00152558,0
E00140334,2
E00147116,1
E00135891,1
E00147119,0
E00147142,2
E00140298,1
E00152589,0
E00135882,2
E00104268,1
E00147239,0
E00147241,2
E00147259,1
E00147262,2
E00147264,2
E00140271,2
E00147270,0
E00147271,2
E00147272,2
E00147273,1
E00147275,0
E00147277,2
E00154307,0
E00135397,0
E00073725,1
E00151645,0
E00147085,0
E00037359,1
E00147038,0
E00147039,1
E00073721,1
E00147042,2
E00135357,2
E00037367,2
E00073716,0
E00037370,1
E00073713,2
E00073712,2
E00073710,0
E00073709,1
E00140473,2
E00140471,0
E00140433,2
E00140432,0
E00140431,0
E00140430,0
E00140429,1
E00140355,1
E00140352,1
E00140351,0
E00140345,1
E00037393,1
E00147081,2
E00147082,2
E00147083,0
E00147084,0
E00147086,2
E00149512,1
E00140691,0
E00146704,2
E00145910,0
E00141245,0
E00141242,0
E00141239,1
E00141238,2
E00105045,1
E00074468,0
E00074455,1
E00145977,0
E00074447,1
E00141186,0
E00151324,0
E00146071,0
E00105069,1
E00190203,1
E00105070,0
E00010420,1
E00074389,2
E00074387,0
E00151499,2
E00074384,2
E00074383,0
E00153378,1
E00074377,1
E00074375,1
E00151810,1
E00141083,1
E00136167,1
E00074371,2
E00108744,0
E00104044,0
E00145888,0
E00141247,1
E00141398,2
E00141397,1
E00141394,2
E00141389,0
E00155842,0
E00141386,0
E00141385,1
E00141382,2
E00141370,1
E00141369,1
E00141368,0
E00141329,2
E00182812,0
E00141327,2
E00141326,1
E00141325,1
E00141289,2
E00141285,2
E00141282,2
E00074610,2
E00074609,1
E00145870,0
E00145871,0
E00141258,1
E00087539,1
E00141255,0
E00103998,2
E00151829,1
E00145884,2
E00145887,0
E00079027,0
E00074367,1
E00074364,2
E00140801,1
E00140793,1
E00100794,2
E00078987,0
E00078988,1
E00078991,1
E00136214,1
E00136213,1
E00105299,2
E00078992,1
E00136210,0
E00140772,1
E00101825,0
E00136207,2
E00136206,2
E00146668,1
E00136204,2
E00136203,0
E00136202,2
E00140749,0
E00140744,1
E00146677,1
E00146678,2
E00108437,0
E00177378,2
E00140739,0
E00140737,0
E00140730,2
E00134632,2
E00146448,2
E00141073,2
E00140893,1
E00103972,1
E00141051,1
E00101069,1
E00038661,1
E00141045,1
E00101075,1
E00141044,0
E00141041,0
E00146244,1
E00141040,1
E00141039,2
E00183074,2
E00146284,0
E00146285,0
E00146287,1
E00035615,0
E00035616,2
E00035617,2
E00035619,2
E00146311,1
E00035620,2
E00035621,2
E00146318,0
E00146319,2
E00146371,1
E00140999,2
E00140985,2
E00140984,0
E00140983,2
E00044897,0
E00182891,2
E00149513,2
E00149514,1
E00182905,1
E00100948,2
E00100986,1
E00153727,2
E00153728,2
E00135236,2
E00100907,0
E00066720,2
E00066719,0
E00180330,2
E00105301,2
E00153739,2
E00153741,1
E00153744,0
E00101506,0
E00135218,2
E00135210,0
E00135209,2
E00135208,0
E00135207,1
E00135206,0
E00052422,2
E00135205,2
E00052421,2
E00135203,2
E00153865,1
E00135197,2
E00083499,1
E00103353,0
E00105350,1
E00101509,0
E00135239,0
E00098723,1
E00135304,1
E00135303,1
E00135302,2
E00135301,1
E00135300,0
E00135299,0
E00099310,0
E00017662,2
E00187942,2
E00153627,0
E00153629,1
E00135296,0
E00153632,2
E00134715,1
E00101502,0
E00183353,1
E00032404,1
E00135252,2
E00183357,2
E00135250,0
E00135248,2
E00135247,1
E00135246,1
E00135245,0
E00135244,2
E00153710,2
E00153711,1
E00135243,2
E00135241,1
E00044660,1
E00153975,2
E00153977,1
E00153978,1
E00154173,1
E00152417,0
E00038177,2
E00135064,0
E00044673,0
E00135062,1
E00135061,0
E00135060,1
E00135059,1
E00135058,1
E00135057,2
E00135056,0
E00135055,2
E00135054,2
E00135053,1
E00154244,1
E00066353,1
E00066444,1
E00051411,1
E00084744,2
E00102879,1
E00102894,1
E00085350,1
E00154301,1
E00154302,2
E00154303,2
E00102966,1
E00154305,2
E00154306,1
E00084171,0
E00135316,2
E00100526,1
E00083657,0
E00010223,0
E00153987,0
E00153989,2
E00153990,1
E00153991,2
E00153992,1
E00153998,1
E00066007,0
E00154007,1
E00154008,0
E00110584,1
E00043545,0
E00135131,0
E00154072,0
E00154073,2
E00154076,1
E00154077,2
E00154083,1
E00083650,0
E00066629,0
E00100719,2
E00066627,1
E00083652,1
E00100731,1
E00044822,0
E00154110,1
E00154111,0
E00038490,1
E00182750,2
E00100718,0
E00186015,1
E00044755,0
E00110587,2
E00100636,0
E00052525,2
E00153117,2
E00110740,2
E00153120,0
E00110704,0
E00153131,0
E00100664,0
E00135444,0
E00110696,2
E00153168,2
E00107849,2
E00153188,1
E00153191,0
E00135426,1
E00153194,0
E00153196,2
E00153197,0
E00154532,2
E00153200,2
E00110588,1
E00153208,1
E00102696,0
E00067076,1
E00183436,0
E00135402,0
E00135401,0
E00135400,2
E00102003,2
E00135465,1
E00135398,0
E00135716,1
E00135470,0
E00067910,2
E00101996,2
E00102022,2
E00083189,0
E00083208,2
E00102029,2
E00083210,0
E00083211,1
E00083212,0
E00135586,1
E00135584,0
E00137043,0
E00135569,0
E00102611,1
E00067232,0
E00067231,1
E00032514,0
E00032513,1
E00032512,1
E00032510,2
E00032508,0
E00101924,0
E00101940,0
E00153093,1
E00135496,0
E00032500,0
E00153102,1
E00153104,0
E00153105,1
E00067154,2
E00150679,2
E00098631,0
E00101977,0
E00135361,0
E00135359,0
E00037959,2
E00037960,1
E00037961,2
E00107668,0
E00135358,0
E00070022,1
E00135356,1
E00135355,2
E00135354,1
E00066878,0
E00066877,2
E00066876,0
E00066875,2
E00135353,0
E00066857,1
E00153432,2
E00153434,1
E00066855,0
E00066854,2
E00066853,2
E00037978,1
E00066852,0
E00066851,2
E00153442,2
E00066850,1
E00102761,1
E00102326,2
E00066986,0
E00153239,1
E00066987,0
E00102160,2
E00102161,0
E00102162,2
E00102163,1
E00100204,2
E00100205,0
E00103051,0
E00103053,2
E00067048,0
E00184448,2
E00067045,2
E00102211,0
E00103550,0
E00153340,1
E00102248,2
E00153344,1
E00105068,1
E00103528,0
E00010421,1
E00114843,2
E00187166,1
E00105072,0
E00153372,1
E00153373,1
E00100202,0
E00100201,1
E00153379,0
E00135364,1
E00135363,2
E00108753,2
E00037954,2
E00154308,2
E00081269,0
E00081270,0
E00101649,0
E00081272,0
E00177396,1
E00065746,2
E00065745,0
E00155840,0
E00149245,1
E00065744,0
E00134588,2
E00101664,0
E00101665,0
E00111272,1
E00065739,0
E00065730,2
E00038551,1
E00183463,2
E00050729,2
E00101546,2
E00065707,0
E00187221,1
E00156024,1
E00156025,2
E00065703,1
E00103979,0
E00065676,2
E00065675,0
E00101617,0
E00101618,2
E00070036,2
E00155715,0
E00065545,2
E00187894,0
E00065753,2
E00101625,1
E00038497,1
E00134623,2
E00134622,1
E00134621,1
E00134620,1
E00134618,0
E00155516,1
E00101798,1
E00104109,0
E00155677,2
E00155678,1
E00187866,1
E00103976,2
E00070785,1
E00101826,2
E00101777,0
E00101827,0
E00065765,2
E00065764,1
E00065763,2
E00101832,1
E00108440,0
E00065760,0
E00065759,2
E00070732,2
E00065757,2
E00101828,1
E00155708,1
E00155713,0
E00080589,0
E00065543,0
E00065541,0
E00017874,0
E00070992,0
E00070991,2
E00045220,1
E00051977,1
E00101709,2
E00101710,0
E00101712,0
E00017881,2
E00101715,2
E00157401,1
E00101720,2
E00134379,2
E00017883,0
E00134378,1
E00157449,1
E00134370,2
E00134360,2
E00134359,0
E00070947,1
E00049457,0
E00134355,1
E00070942,2
E00134349,0
E00134338,1
E00134336,0
E00052011,2
E00134330,1
E00134329,2
E00134401,0
E00065542,2
E00038652,0
E00103066,2
E00065540,1
E00065538,1
E00134462,0
E00065527,2
E00065526,1
E00065525,2
E00065524,1
E00065523,0
E00065522,2
E00134457,2
E00137558,0
E00137548,2
E00137547,0
E00107201,2
E00052436,2
E00107187,2
E00179329,1
E00105848,1
E00186636,0
E00065500,2
E00065499,0
E00105782,2
E00104507,2
E00098730,2
E00188987,0
E00052418,1
E00038639,0
E00103351,0
E00052416,0
E00149923,0
E00052616,0
E00065861,2
E00052412,0
E00070668,2
E00106942,0
E00085622,2
E00186846,0
E00104532,0
E00085627,0
E00017656,0
E00080755,1
E00080756,1
E00103365,0
E00105895,0
E00111706,1
E00111703,1
E00134716,0
E00101500,0
E00186652,1
E00149826,1
E00052129,1
E00052127,0
E00111699,1
E00154474,0
E00154476,2
E00052121,1
E00052118,0
E00052117,2
E00044155,2
E00017698,0
E00052196,0
E00052198,1
E00011246,0
E00154489,1
E00049412,0
E00104758,0
E00152415,2
E00046837,1
E00044670,1
E00134858,1
E00134857,2
E00100147,2
E00052741,2
E00052264,1
E00052263,1
E00180654,0
E00111910,1
E00044686,2
E00136002,2
E00085334,0
E00135952,0
E00066356,2
E00066355,0
E00135946,0
E00135945,2
E00135943,0
E00052440,0
E00085348,0
E00085349,1
E00135939,2
E00085351,0
E00112286,0
E00085352,0
E00085357,2
E00066335,0
E00112924,2
E00134635,2
E00052535,2
E00052531,1
E00180044,0
E00066012,0
E00066011,0
E00104710,2
E00066010,1
E00066009,1
E00038465,1
E00066008,1
E00104753,2
E00066006,2
E00066005,1
E00105903,0
E00103048,2
E00136704,2
E00100671,0
E00136072,1
E00136070,2
E00065994,0
E00112685,0
E00011283,0
E00052568,1
E00188173,0
E00065990,2
E00098567,0
E00152387,1
E00155295,2
E00065988,2
E00065987,1
E00068781,1
E00028218,2
E00066245,2
E00066019,2
E00066021,0
E00052526,2
E00052771,1
E00104187,2
E00043573,2
E00038413,0
E00052497,2
E00038415,0
E00052495,2
E00066210,1
E00032634,2
E00112230,2
E00180128,0
E00180130,0
E00052499,1
E00104158,0
E00180148,2
E00135794,2
E00038430,2
E00154531,2
E00135783,2
E00112758,2
E00154535,0
E00052442,0
E00052441,0
E00154538,0
E00112763,0
E00112764,2
E00152615,0
E00154778,0
E00066020,1
E00158052,1
E00135678,2
E00102004,1
E00137068,2
E00137064,2
E00150693,2
E00137063,0
E00052624,0
E00102027,1
E00180085,1
E00137047,1
E00052511,1
E00137045,2
E00137044,0
E00052508,2
E00135894,1
E00137069,2
E00137002,1
E00136983,0
E00136982,1
E00136981,2
E00101899,1
E00150938,1
E00051891,1
E00069566,1
E00081235,0
E00069564,2
E00081236,0
E00081237,2
E00081238,2
E00070777,1
E00137000,1
E00150684,0
E00150681,1
E00151600,0
E00101975,2
E00050452,2
E00051861,0
E00181860,0
E00150489,2
E00070026,0
E00137481,2
E00150492,1
E00044421,0
E00037366,0
E00070021,2
E00112849,2
E00051944,0
E00051943,1
E00179176,0
E00179172,1
E00037378,2
E00051934,1
E00137341,1
E00112856,2
E00150598,2
E00051929,2
E00150604,0
E00069933,2
E00069932,1
E00037390,1
E00150669,0
E00150671,1
E00011503,0
E00081239,2
E00136874,1
E00150982,0
E00051899,0
E00053185,0
E00051951,1
E00105230,0
E00070941,0
E00136703,2
E00069154,1
E00105296,2
E00136698,2
E00182009,2
E00149671,0
E00136690,0
E00151136,1
E00114349,2
E00181925,0
E00151140,2
E00151141,0
E00151142,2
E00002980,0
E00150131,2
E00051997,1
E00051996,1
E00114844,0
E00137563,2
E00151498,0
E00002994,2
E00103636,2
E00151502,2
E00076153,1
E00105297,2
E00082194,0
E00100155,2
E00151828,0
E00111323,2
E00068839,1
E00068838,1
E00081271,1
E00147814,1
E00111314,0
E00177393,0
E00053282,2
E00044461,0
E00186894,1
E00152246,2
E00181914,1
E00053291,2
E00098081,1
E00166754,1
E00100198,0
E00100199,0
E00177313,1
E00100318,1
E00151051,2
E00136798,1
E00136797,2
E00151073,2
E00181230,0
E00151089,2
E00082125,0
E00151091,1
E00151092,0
E00151093,1
E00151094,2
E00136719,2
E00136190,1
E00070037,1
E00052034,1
E00070814,2
E00070813,2
E00070812,0
E00070811,2
E00070810,1
E00070809,2
E00052028,2
E00052035,1
E00181223,2
E00052050,1
E00052051,1
E00111696,1
E00111695,1
E00070789,0
E00113221,2
E00070786,0
E00136209,1
E00044656,0
E00070773,1
E00103745,0
E00070771,2
E00070767,2
E00070751,1
E00111688,2
E00111687,2
E00136200,2
E00098558,1
E00136195,0
E00187434,2
E00070817,1
E00098556,1
E00070818,2
E00189929,1
E00070997,1
E00052017,2
E00052013,0
E00044985,2
E00051985,0
E00051980,2
E00103052,1
E00070981,0
E00070979,2
E00070978,2
E00070968,1
E00070967,0
E00113937,1
E00099851,2
E00114092,0
E00070961,2
E00101724,0
E00114096,2
E00114102,1
E00070952,2
E00114104,2
E00101774,2
E00105491,2
E00070945,1
E00109992,1
E00185564,0
E00051989,0
E00011958,1
E00105407,0
E00070826,2
E00151163,1
E00102900,1
E00070700,2
E00149925,2
E00150014,2
E00137747,0
E00052001,0
E00137745,1
E00052000,0
E00150124,1
E00152409,0
E00110194,0
E00188226,1
E00051994,1
E00135854,0
E00180392,1
E00049522,2
E00051991,1
E00150300,2
E00150301,1
E00102510,2
E00052594,0
E00101507,2
E00105847,2
E00101508,2
E00112698,1
E00186642,2
E00046997,0
E00150422,1
E00183390,2
E00050745,0
E00105849,1
E00183394,0
E00190044,0
E00183401,1
E00179344,0
E00152807,2
E00070670,2
E00190071,0
E00052589,0
E00070661,0
E00070612,2
E00105344,0
E00105343,2
E00070609,1
E00105406,1
E00106053,0
E00186855,1
E00052593,0
E00105894,1
E00080780,1
E00080782,0
E00184817,0
E00101501,0
E00102881,2
E00188697,1
E00149828,1
E00070184,0
E00149857,0
E00149858,2
E00149859,1
E00188571,2
E00104283,0
E00105878,0
E00105877,2
E00149922,0
E00105886,0
E00044658,2
E00044659,2
E00102885,1
E00107527,2
E00044663,2
E00044666,0
E00107529,2
E00046848,0
E00135870,2
E00135862,1
E00044675,0
E00102848,1
E00052742,0
E00152435,1
E00152437,1
E00102856,0
E00110773,2
E00135953,0
E00044690,0
E00135951,1
E00105517,1
E00182356,0
E00052754,1
E00102876,2
E00135942,1
E00135941,1
E00104755,1
E00052736,0
E00112289,1
E00135937,0
E00182293,0
E00102965,2
E00189276,2
E00152410,0
E00152407,0
E00182327,0
E00100524,0
E00136117,1
E00189288,2
E00136106,1
E00100532,2
E00102963,0
E00186162,2
E00105581,1
E00044692,0
E00107307,1
E00107306,2
E00100635,1
E00107304,2
E00186595,0
E00151178,2
E00037271,0
E00182521,0
E00044764,2
E00106107,0
E00105294,0
E00105293,2
E00044759,2
E00110431,1
E00152385,1
E00100721,0
E00102908,0
E00102910,1
E00188201,1
E00190101,2
E00109476,1
E00105307,0
E00135929,0
E00103634,2
E00135851,0
E00068575,0
E00043575,1
E00107397,2
E00109176,0
E00106112,1
E00188087,0
E00102898,0
E00032636,2
E00032635,1
E00102814,0
E00044737,2
E00032632,1
E00024815,2
E00107851,1
E00044744,1
E00135795,0
E00044746,2
E00135793,1
E00135784,1
E00044750,0
E00081932,2
E00102694,0
E00102695,0
E00135723,0
E00152858,0
E00106114,2
E00102699,1
E00108300,0
E00135930,1
E00068590,0
E00152271,1
E00135928,2
E00180071,1
E00052520,2
E00188326,0
E00102021,0
E00152290,1
E00152528,1
E00136186,0
E00104276,1
E00037628,0
E00037631,0
E00104279,2
E00104280,2
E00102062,1
E00108018,0
E00151833,1
E00135890,1
E00135889,0
E00104335,0
E00104340,2
E00112830,1
E00050074,1
E00152593,1
E00152594,2
E00101923,2
E00152597,0
E00102704,0
E00106050,0
E00052895,2
